formula,Tc,type
Cr0.43O0.55Sr3.22Tl0.29,0.0,synthetic
Na2.61O0.56Ti9.95,0.0,synthetic
Bi2.22O0.16Se0.47Y3.38,0.0,synthetic
Fe0.88H3.58Mg2.81P1.57,0.0,synthetic
Ca1.47Li7.24O1.03Os3.03Sr1.64,0.0,synthetic
Hf20.65N12.67Si0.22,0.0,synthetic
Cr1.96Cu1.39O2.71Sr1.22,0.0,synthetic
La0.46Pt2.29Sb1.15,0.0,synthetic
As0.45Ni1.35Si0.54Y5.01,0.0,synthetic
Cu0.12P1.78Sr1.46,0.0,synthetic
As0.49Fe1.02La1.11P0.27,0.0,synthetic
Ba0.81Ca0.33O0.68Os3.03Sc2.83Y1.03,0.0,synthetic
Cl7.84Cs10.05La1.17O0.72Te4.76,0.0,synthetic
As1.04Ca0.73Mn28.34Y0.27,0.0,synthetic
Ba1.72Cu1.39O1.04Y1.54,0.0,synthetic
La3.58Ni1.6Sb0.26Si0.64,0.0,synthetic
As0.53La0.91Ni2.3Sn0.27,0.0,synthetic
Cr0.68Fe0.49Na3.91O0.48,0.0,synthetic
Cr0.88O0.45Sr1.46,0.0,synthetic
As0.45Cl1.96Cr0.36Pr0.56V0.14,0.0,synthetic
As1.15Ba0.64Bi0.44Fe0.77Mn14.15,0.0,synthetic
Ba0.64Pt7.06Sb1.15,0.0,synthetic
Ca1.04Fe1.02Se0.52,0.0,synthetic
As1.02Ba0.64Fe2.3Se0.26,0.0,synthetic
Al1.39As0.33Fe3.18Si0.85,0.0,synthetic
As1.33Cu0.55Zr3.7,0.0,synthetic
Ca1.59Cu2.22Ni1.21P8.7,0.0,synthetic
Ba1.72Cu1.39O1.06Y2.03,0.0,synthetic
Fe1.02Se0.47Sr1.33,0.0,synthetic
F6.67Fe0.64La0.69Si0.15Sr0.74Ti1.14,0.0,synthetic
Ba0.15Sb0.48,0.0,synthetic
Au7.67Sn0.69Sr1.29,0.0,synthetic
Ba0.38Pt7.15S0.68Sb0.21Sr0.12,0.0,synthetic
H3.58La1.1O0.19Si0.24,0.0,synthetic
B0.78Co8.96Gd4.7Ge0.68La0.35,0.0,synthetic
As1.23Ba0.64Cu0.38Fe0.13,0.0,synthetic
Ba0.64Cr0.38O0.31Sb0.65,0.0,synthetic
Cr1.32N5.82Rh1.16,0.0,synthetic
B5.18Ca2.42Ni29.7Sr1.28,0.0,synthetic
H2.64Pb2.39Sb1.74Ti6.3Zr10.52,0.0,synthetic
Ca2.17Co4.41O0.95Os2.88,0.0,synthetic
Co8.96La0.98Si0.58Zr0.22,0.0,synthetic
Bi1.47Pr1.3S0.33,0.0,synthetic
As0.37Cr0.31La1.52,0.0,synthetic
Ba2.8C4.17Ga0.43Si0.77,0.0,synthetic
O0.29Os3.03Sr1.65,0.0,synthetic
O2.45Sc16.28Ti13.66,0.0,synthetic
Ba1.72Cu1.39Gd6.16O1.18Pr0.21,0.0,synthetic
As0.22H2.71La0.77Mn14.15Rh0.31Sr1.04,0.0,synthetic
Ca1.3Cr0.87O0.48,0.0,synthetic
As0.65Ca1.01H3.58Ni2.21,0.0,synthetic
Co5.16Cr0.4Hf9.88Si0.3,0.0,synthetic
Ce11.8Sb1.14,0.0,synthetic
Co4.41Os0.35P1.51Sr1.71,0.0,synthetic
Ba0.13Cl3.88V0.32,0.0,synthetic
Li6.77Mn28.34O0.51,0.0,synthetic
C3.39K5.32Mo0.48S0.4,0.0,synthetic
As0.15Fe0.51Pd0.72Se0.29Sr1.46,0.0,synthetic
Cr0.42La3.98Sb6.07Ti0.36,0.0,synthetic
As0.24Fe1.02H0.42P0.83Sm6.15,0.0,synthetic
Cr0.48N5.82Nb0.99Ta0.37,0.0,synthetic
C0.12Ca1.05Si0.36Sr0.28,0.0,synthetic
Co4.41P1.78Sr1.16,0.0,synthetic
Bi8.23Cr0.42La3.98Ti0.38,0.0,synthetic
As0.25Fe1.02Pr0.26Te0.95,0.0,synthetic
Cu1.42Ni2.21Se61.25Sr4.98,0.0,synthetic
Ca1.05Ru1.44,0.0,synthetic
As0.62F0.17FeLa1.11,0.0,synthetic
Ca0.35Cr0.2Ni1.22Si0.48Y4.75,0.0,synthetic
Ca0.65Li7.24Os0.6,0.0,synthetic
Al0.35La2.27Ni5.78O0.54,0.0,synthetic
Ba0.76Ni4.26P7.36,0.0,synthetic
As0.56Fe0.46Y2.04,0.0,synthetic
As0.6Cr0.18Fe0.52Pr0.58,0.0,synthetic
N5.82Sr0.35W1.89,0.0,synthetic
B0.56Ba0.2Zn0.8,0.0,synthetic
Ba0.64Pt7.15S0.16Sb0.78,0.0,synthetic
Ca2.65Li7.24O0.9Os2.29V0.32,0.0,synthetic
As2.7Ca0.44Fe4.2La1.78,0.0,synthetic
Pt7.15S0.83Sr1.46,0.0,synthetic
As1.35Ca0.57Fe2.7H1.33Li6.67S0.22,0.0,synthetic
Cr0.49Ge0.71Hf9.88,0.0,synthetic
C6.29K3.42Mg2.17,0.0,synthetic
F5.38Fe1.21La1.04Si0.23,0.0,synthetic
As0.47Fe0.25H0.15Ni1.31P0.31Sm6.8,0.0,synthetic
As1.47Ba0.64Fe1.42Ru1.78,0.0,synthetic
As1.05Ca0.42Fe2.42H1.78Li6.5S0.34,0.0,synthetic
Ca0.59Ge0.2Si0.76Sr1.46,0.0,synthetic
Ba0.64Pd1.79Si0.22,0.0,synthetic
C0.42Cu0.91La0.75O2.35Ru9.62Sr1.04,0.0,synthetic
Ba0.94O0.55Os3.03Sr0.33,0.0,synthetic
Ba1.15Cu0.4P7.36Pd2.05,0.0,synthetic
La3.98Ni2.41Si0.87,0.0,synthetic
B1.31Nb0.95,0.0,synthetic
Al0.69Mg13.03Si1.65Sr0.18,0.0,synthetic
As1.5Ba0.61Fe2.31,0.0,synthetic
Au18.03P1.78Sr1.46,0.0,synthetic
Ba1.72Cu1.39O1.05Y1.89,0.0,synthetic
C1.58O1.48Ru5.45Sr3.95,0.0,synthetic
As0.33La0.56Ni3.27Si0.17Zr1.35,0.0,synthetic
As0.63F0.34Fe0.95Mn0.77Pr0.11Sm4.86,0.0,synthetic
Ni2.3P1.39Si0.12,0.0,synthetic
Ca0.41Cu1.41O1.01Se0.56Sr4.13Tl2.07,0.0,synthetic
Co4.41O1.03Os3.03Sr1.45,0.0,synthetic
In1.67Se4.8V4.68,0.0,synthetic
Ca2.72Li7.24O0.85Os3.03,0.0,synthetic
K5.32Mo3.46S3.06,0.0,synthetic
Cu1.75O0.63Se1.02Sr4.79,0.0,synthetic
Ba0.28La1.11Mn28.34O0.47Si0.14,0.0,synthetic
As0.49Ge1.07Nb0.85V0.72,0.0,synthetic
Bi0.75H1.49Sb0.97Ti6.04Zr5.35,0.0,synthetic
As0.25Ba2.25Fe0.4Ga0.34In0.8Si0.62,0.0,synthetic
Ce5.49Co3.61In8.92Ni0.25Sm0.25,0.0,synthetic
Ca3.62Cr0.9O1.2,0.0,synthetic
Ba0.64Ge3.25Ir1.27Rh2.07Se3.61,0.0,synthetic
Ba1.72Co1.61Cu1.15O1.3Y2.04,0.0,synthetic
Cr0.78N5.82Ta1.94,0.0,synthetic
Cu0.62Fe0.88Ni2.02O0.72Se1.01Sr4.78,0.0,synthetic
Ba1.72Cu1.39O1.04Y2,0.0,synthetic
Cr0.47Fe1.04Na3.91O0.48,0.0,synthetic
As0.65Cu0.68Mg0.3,0.0,synthetic
As0.64Ca0.42La0.41Mn28.34Si0.25,0.0,synthetic
B1.09H1.02La0.11Mn14.15Sr0.22,0.0,synthetic
Ca1.05Mn28.34Sb2.36,0.0,synthetic
Mn28.34Zr3.19,0.0,synthetic
Bi0.25Ce5.81Cr1.42Cu0.87F0.6O1.83S0.45,0.0,synthetic
As0.15Cu0.27Fe1.02Ni1.32O0.31Se0.67Sr4.29,0.0,synthetic
Bi0.76Ca0.33Cr1.96Cu1.39O2.71,0.0,synthetic
Bi20.05Ir3.98La1.11Pt3.86,0.0,synthetic
Cl8.18Cs0.91Te0.34V0.66,0.0,synthetic
C1.39O1.55Ru5.45Sr3.47,0.0,synthetic
Ni1.32O1.03Os3.03Pb1.16Sr3.22,0.0,synthetic
Ba0.64Ge0.42Mg6.46Sn1.11,0.0,synthetic
Ca1.05Ru0.34Si0.19,0.0,synthetic
Co4.41P1.69Sr1.38,0.0,synthetic
As0.5Fe0.74Gd8.3,0.0,synthetic
Bi1.47Ce4.61F2.5Nd0.84S2.06,0.0,synthetic
As0.95Ba0.64Fe0.56,0.0,synthetic
As1.39Cd11.81Fe2.17,0.0,synthetic
Li7.24O0.19V1.12,0.0,synthetic
Ba1.59Cu1.36P7.14,0.0,synthetic
Ca0.79Co4.41O1.03Os3.03Sr0.76,0.0,synthetic
As0.34Fe0.55Ga0.5Mg3.85Si0.14,0.0,synthetic
Ba2.55Ga0.66Si1.19,0.0,synthetic
As2.81Ca1.05Fe4.17K3.23Ni0.2,0.0,synthetic
Ag6.01Bi2.39La0.46,0.0,synthetic
Ba1.72Cu1.39O1.06Y2.04,0.0,synthetic
Na111.93Si40.05,0.0,synthetic
Bi0.55K5.14O0.2Os1.72,0.0,synthetic
As1.06Ca0.74Cr0.11Mn28.34N1.38,0.0,synthetic
Rh1.7,0.0,synthetic
Ba1.64O0.71Os3.03,0.0,synthetic
Bi1.96H2.29Sb0.35Ti6.98Zr6.18,0.0,synthetic
Bi1.5K4.91O0.2,0.0,synthetic
Ag4.11Fe0.17P1.16Sr0.87,0.0,synthetic
As0.38Bi0.33Ce7.73Fe0.61,0.0,synthetic
Cr0.16La3.98Sb6.07Ti2.62,0.0,synthetic
As0.31Co0.13Cr0.39Fe0.43Na3.91,0.0,synthetic
Au7.67Ca1.04P1.76,0.0,synthetic
Bi0.86O0.73Os3.03,0.0,synthetic
Cr0.89Ti4.57,0.0,synthetic
Bi0.44Fe0.53Y2.97,0.0,synthetic
Ca1.98Co4.41O1.03Os3.03,0.0,synthetic
Cr1.41Cu0.87Eu6.81H0.94O1.78,0.0,synthetic
P4.82V39.2,0.0,synthetic
Ba0.54O0.28Os3.03Zn0.17,0.0,synthetic
Ag7.72Mn14.15,0.0,synthetic
Bi1.47Pr0.8S1.39,0.0,synthetic
La2.55Te2.02,0.0,synthetic
Cr100.97Sr4.94,0.0,synthetic
AsBa1.27Fe1.55In0.92,0.0,synthetic
Fe1.02Pr0.12Y1.34,0.0,synthetic
Bi0.65O0.63Os3.03Sr0.55,0.0,synthetic
As0.3B0.59La0.51Ni3.14Tm3.23,0.0,synthetic
Bi7.86Hf9.88La3.79,0.0,synthetic
Ba0.51Pt7.15Sb0.99,0.0,synthetic
Ba0.17Cr1.96Cu0.69La0.31O2.71,0.0,synthetic
Co4.41Os0.97P1.14Sr2.06,0.0,synthetic
Ba1.72Cu1.39O1.03Y1.56,0.0,synthetic
Fe0.28H1.2Li6.73O0.18V0.98,0.0,synthetic
Ca0.86In0.15O0.54Se0.68V2.02,0.0,synthetic
Ba0.56C3.37Ca0.67,0.0,synthetic
In0.91Se2.72Sn0.65V3.34,0.0,synthetic
Fe0.6I13.61La0.62Te0.7,0.0,synthetic
Ba0.16In3.95Y1.38,0.0,synthetic
Bi0.3Ce5.81F0.69P1.21S0.52,0.0,synthetic
Ba0.42La0.81Li1.45Mn28.34O0.92,0.0,synthetic
Ba0.76Cu0.55P6.53V1.71,0.0,synthetic
As0.48Bi0.12Cr0.38Pr0.91,0.0,synthetic
Cr0.39O0.33Sr3.22,0.0,synthetic
Cr0.9N5.82,0.0,synthetic
Ca3.23Cr102.14Sr0.14,0.0,synthetic
As0.18Ba0.18La0.3Ni2.3Sn1.4,0.0,synthetic
Ca2.35Cr70.2Cu0.11La0.14O0.43,0.0,synthetic
As0.99Ba0.64Fe1.77P0.22,0.0,synthetic
Co8.96La0.21Si0.58Zr2.27,0.0,synthetic
Bi20.05La1.11Ni3.78Pd4.81,0.0,synthetic
Ni2.3P1.78Sr0.21,0.0,synthetic
Ag1.25As0.39Ce5.81Cr0.32Sb0.68,0.0,synthetic
Au7.67Sn0.45Sr1.46,0.0,synthetic
Ca3.33Cr0.89O1.17,0.0,synthetic
C0.79Cu0.58La0.5O2.11Ru8.63Sr1.97,0.0,synthetic
As0.53Ce5.81Co1.07Fe0.5H3.06P0.18,0.0,synthetic
Bi1.29La2.55Te0.15,0.0,synthetic
Fe0.75H2.32Li6.28Os0.98S0.49,0.0,synthetic
Ba0.48O0.33Os3.03Zn0.28,0.0,synthetic
F4.98Fe0.99K5.31Se0.52,0.0,synthetic
Ba1.72Cu1.39O1.06Y2.04,0.0,synthetic
N7.97S0.24Zr2.64,0.0,synthetic
Bi20.05Fe1.49La1.11Pt6.27,0.0,synthetic
Ba1.72Cu1.39O1.04Y1.53,0.0,synthetic
Ba1.72Cu1.39O1.05Y1.93,0.0,synthetic
Ir4.02P1.78Sr1.46,0.0,synthetic
As0.38Bi0.33Fe0.32Gd11.87Ir0.27,0.0,synthetic
Al0.56B0.54Er2.96Ni6.23,0.0,synthetic
Cr0.34Ir0.99P1.1Sr1.46,0.0,synthetic
C0.16Ca1.05,0.0,synthetic
Rh1.72,0.0,synthetic
Co6.89P0.76Si0.28Zr1.95,0.0,synthetic
Ca0.66La0.13Ru4.31Si0.12,0.0,synthetic
Co8.96Ge1.34La1.11,0.0,synthetic
Ba0.12Ge1.17V0.76,0.0,synthetic
Ba0.61Mn28.34Se1.12,0.0,synthetic
Al0.97Ba0.11Fe2.93Se0.55Si0.58,0.0,synthetic
H3.45Pb0.24Sb2.29Ti8.21Zr7.97,0.0,synthetic
As0.46Ca0.57Mn28.34Sb1.43,0.0,synthetic
O1.03Os3.03Pb3Sr3.29,0.0,synthetic
Bi3.11O0.99W5.08,0.0,synthetic
Ca1.05Cr0.67O0.48Y1.11,0.0,synthetic
As1.34Ca0.65Ce0.77Fe1.02,0.0,synthetic
Bi3.08O1.01Os3.03,0.0,synthetic
Fe0.71In1.08Y2.04,0.0,synthetic
Pt7.15S0.34Sb0.58Sr0.65,0.0,synthetic
Bi0.98Cr0.27Ti4.19Zr2.58,0.0,synthetic
O1.45Sc1.94Ti16.75,0.0,synthetic
Ag7.79Bi1.28P0.13,0.0,synthetic
Au7.67Sb1.09Sr1.46,0.0,synthetic
Al1.37As0.11Ca4.39Fe1.5O0.6P1.83,0.0,synthetic
Ge0.64O0.1Pd0.13Sr1.46,0.0,synthetic
N8.17S0.27Ti3.3,0.0,synthetic
Dy1.74O0.34Os3.03Sr1.76,0.0,synthetic
Ge0.72,0.0,synthetic
Ba0.64C0.14Sb0.27,0.0,synthetic
As0.62Ge0.7Ta6.08,0.0,synthetic
F8.31N2.21Sr1.85Ti4.19,0.0,synthetic
Hf22.14N14.44P1.35,0.0,synthetic
Ba1.72Cu1.39O1.05Y1.86,0.0,synthetic
As0.37Fe1.02La1.11P0.54,0.0,synthetic
Ba0.64Mn28.34O0.78Y1.67,0.0,synthetic
Li3.17Mg13.03Si0.92Y0.97,0.0,synthetic
Ag2.2Bi5.48Cr0.21La2.43,0.0,synthetic
Ca1.05Cr0.6O0.48,0.0,synthetic
Co5.17O1.03Os2.51Sr3.51,0.0,synthetic
P0.96Pd1.94Sr0.68,0.0,synthetic
Al2.03Ca4.78Fe2.3O1.03P3.23,0.0,synthetic
As2.08Ca0.73Fe4.2,0.0,synthetic
Pt2.29Sb0.15Sn0.61Sr1.11,0.0,synthetic
Cu1.88O0.69Se1.08Sr4.88,0.0,synthetic
Ba0.27La0.17Mn28.34O0.46Si0.14Y1.22,0.0,synthetic
Ge0.35Hf24.44N17.17,0.0,synthetic
Co0.17Cr0.94Hf9.88,0.0,synthetic
Co1.87P1.78Sr1.46,0.0,synthetic
As0.62F0.16FeLa1.11,0.0,synthetic
Cr0.27Fe0.28Ni0.85O0.59Se0.44Sr3.96,0.0,synthetic
Bi1.24Ce5.81F2.14P0.17S1.76,0.0,synthetic
Co4.41O0.29Os1.64P0.74Sr0.68,0.0,synthetic
Co8.96Ge0.95La1.11Si0.16,0.0,synthetic
Ca2.93Cr0.73O0.9,0.0,synthetic
As0.32Pd1.94Sr1.46,0.0,synthetic
Cu0.76Fe1.03Ni2.29O0.75Se1.15Sr4.99,0.0,synthetic
Ca3.54Si0.21,0.0,synthetic
Cu1.55Fe0.71O0.75Se1.15Sr4.98,0.0,synthetic
B0.73Ir0.63La1.11N5.82Rh0.91,0.0,synthetic
As0.85Fe0.23Y2.04,0.0,synthetic
Ca3.29Si0.18,0.0,synthetic
As0.32Ba0.64Fe0.52,0.0,synthetic
CaCr0.46O0.43Y2.04,0.0,synthetic
Ca1.64Cr0.22O0.62V0.77,0.0,synthetic
As0.72Bi0.62Fe1.02K3.64Mn1.19,0.0,synthetic
B1.62Nb0.81,0.0,synthetic
Ba0.61La1.11Mn28.34O0.97,0.0,synthetic
Na3.55O0.37Ti8.52,0.0,synthetic
Ba0.64Ge3.25Ir0.85Rh2.51Se3.61,0.0,synthetic
Ag6.05As0.26Bi0.57Fe0.43,0.0,synthetic
Ca1.21Pb0.31Si0.2,0.0,synthetic
As1.26Fe2.3K0.15O0.75Sr6.42V1.32,0.0,synthetic
Bi1.23K4.97Ni0.85Se0.18,0.0,synthetic
Ca4.47Sb2.07,0.0,synthetic
As0.82Cu0.74,0.0,synthetic
As0.65Ce5.81Co0.25Cr0.34H0.94,0.0,synthetic
Ba0.64Pt7.15S0.81,0.0,synthetic
As0.6Cl0.39Si0.23Ti4.19,0.0,synthetic
Ba0.48Pt7.15Sb0.96,0.0,synthetic
F2.7Fe0.43K5.32Os1.35Se0.26,0.0,synthetic
As1.44Ba0.62Ir1.59Mn14.15,0.0,synthetic
Cr0.46La0.42Sr0.61Ti4.19,0.0,synthetic
As13.77Ca12.24Fe12.17Ir0.83P0.17Pt6.85,0.0,synthetic
Pt7.15S0.95Sr0.73,0.0,synthetic
Cu1.31La2.47O0.65Se0.69Sr0.9,0.0,synthetic
As11.61Ca8.69Fe10.04La0.91Pt5.64,0.0,synthetic
Bi0.47H0.67Pb7.64Ti1.62Zr16.76,0.0,synthetic
Ge1.29Rh2.57,0.0,synthetic
Ni3.59P0.63Si0.32Zr3.7,0.0,synthetic
Au7.67Ca0.41P0.82Sr0.6,0.0,synthetic
Mg13.03Si0.92Sr0.56Y0.86,0.0,synthetic
As0.99Ba0.64Fe1.76P0.22,0.0,synthetic
Hf21.2N13.33S0.8,0.0,synthetic
B0.71La1.09N5.82Rh1.7,0.0,synthetic
As0.13Fe1.02Pr0.18Y1.07,0.0,synthetic
Ba0.46Cr1.96Cu0.35O2.71,0.0,synthetic
Cr0.74N5.82Rh0.3,0.0,synthetic
Co1.43Cr0.2La2.34Sb3.95,0.0,synthetic
Mn14.15,0.0,synthetic
Ca2.54O1.26Os5.54,0.0,synthetic
As1.47Fe2.3Mg2.81,0.0,synthetic
Ga0.64Mg4.49Si0.3,0.0,synthetic
Ca3.54Cr0.42O0.37Sn0.39,0.0,synthetic
Ba0.64C0.19Cr0.14,0.0,synthetic
Cr0.43N5.82Nb0.97V0.37,0.0,synthetic
Ag12.18P1.66Sr1.35,0.0,synthetic
O1.03Os3.03Pb0.26Sr4.78,0.0,synthetic
Cr0.21N5.82Nb0.53Sr0.67,0.0,synthetic
Co4.5Ge0.75Hf9.88Si0.24,0.0,synthetic
Fe0.55I14.08La0.75Te0.81,0.0,synthetic
O1.03Os3.03Sr4.85,0.0,synthetic
Ba0.62Mg6.41Sn1.63,0.0,synthetic
Ca1.05Cr0.5,0.0,synthetic
C1.34La0.13O1.57Ru5.45Sr3.33,0.0,synthetic
B0.33Ni2.85P1.26Sr0.97Tm2.09,0.0,synthetic
Ba1.72Co0.45Cu1.31O1.12Y1.84,0.0,synthetic
Bi3.16Cu0.59O0.48Se1.15Sr1.46,0.0,synthetic
Ge0.48La0.11Mg2.19Ni2.3,0.0,synthetic
Cr0.34N9.61Ti5.41,0.0,synthetic
Cs2N4.66O0.14Sr1.11W6.28,0.0,synthetic
Ge0.6Mg13.03Si0.64Sr0.97,0.0,synthetic
Li7.24V0.28,0.0,synthetic
Ag8.45Bi1.4O0.16,0.0,synthetic
Ba0.63Bi1.46S3.18,0.0,synthetic
Ba0.64Cr1.96Cu1.39O2.71,0.0,synthetic
Co6.02Ge1.03Hf9.88Si0.13,0.0,synthetic
La0.87O0.43Sr1.46Ti4.19,0.0,synthetic
Bi2.66H2.51Ti7.25Zr6.42,0.0,synthetic
Ba0.64Mg6.46Pb6.28,0.0,synthetic
Pt3.56Sb1.15Sr1.46,0.0,synthetic
Ni1.89P2.39V0.6,0.0,synthetic
Fe0.69Pt0.49Se0.38Sn0.12Sr1.46,0.0,synthetic
As0.65Cr0.48Eu5.82F5.12,0.0,synthetic
As1.07H3.58Sb0.52Ti8.52Zr7.55,0.0,synthetic
Ag0.91As2.3Ca1.05Fe4.56,0.0,synthetic
Ca1.47Pb0.99Si0.13,0.0,synthetic
B0.25Ni2.77P1.34Tm1.76,0.0,synthetic
As1.22Ca0.86Mn28.34,0.0,synthetic
Cr0.29Mo0.33Na0.71O0.31Sr2.54,0.0,synthetic
O1.03Os3.03Sr3.22Y1.83,0.0,synthetic
Ba1.72Cu1.39Gd5.79O1.19Pr0.24,0.0,synthetic
Ca1.05Mn28.34Sb2.18,0.0,synthetic
La0.85Ni1.29Te3.85,0.0,synthetic
Pt2.29Sb0.42Sn0.42Sr0.74,0.0,synthetic
Au7.67Ca0.97P1.78,0.0,synthetic
As0.36Fe1.02H3.58Mg3.17P0.56,0.0,synthetic
Ca3.26Si0.25,0.0,synthetic
As0.65F0.22Fe0.75La1.11,0.0,synthetic
Ba0.64Cr1.96Cu0.2O2.71,0.0,synthetic
N5.82Nb1.01Sr1.33,0.0,synthetic
F10.35O1.22Ru2.52Sr3.06,0.0,synthetic
As0.42F0.18Fe0.97H0.21Mn0.5P0.43Sm6.8,0.0,synthetic
B1.08Er5.33La0.11Ni3.92,0.0,synthetic
Ba0.56Cr1.96Cu1.39O2.71,0.0,synthetic
As0.65Ce5.81Co0.57Cr0.23Fe0.19H1.76,0.0,synthetic
Bi1.52Cr0.77Hf9.88La0.56,0.0,synthetic
Ir0.39P1.78Sr1.46,0.0,synthetic
N5.82Sr1.37W4.98,0.0,synthetic
Ni2.12Si0.85Y6.66,0.0,synthetic
Cr0.28La0.26Mn28.34N3.44,0.0,synthetic
B0.46Cr0.13La0.69N5.82Rh1.16,0.0,synthetic
Ba0.39Bi0.18Cr1.96Cu1.39O2.71,0.0,synthetic
Ca1.94O1.23Os5.29Zn0.54,0.0,synthetic
Ba0.64Ni0.3Sn1.83V1.22,0.0,synthetic
Li7.24Os0.12,0.0,synthetic
Ge3.38Rh3.87,0.0,synthetic
Fe1.02H3.58Mg3.17P1.6,0.0,synthetic
Ca0.21Ni1.5Si1.03Sr1.46,0.0,synthetic
Rh0.83,0.0,synthetic
Cu1.74Fe0.32O0.75Se1.15Sr4.98,0.0,synthetic
Ge2Rh3.01,0.0,synthetic
Bi1.44O1.03Os3.03,0.0,synthetic
Au13.81P0.65Sb0.66Sr1.46,0.0,synthetic
IrMo0.29Na3.2O0.15Sr0.33,0.0,synthetic
Al0.67As0.89Ba0.26Fe2.74Si0.39,0.0,synthetic
Ce5.81Co2.85In7.81Ni0.36P0.14,0.0,synthetic
Ba1.72Cu1.39O1.06Y2.04,0.0,synthetic
Al0.45Mn42.54N2.88Zn,0.0,synthetic
As0.19La0.33Ni2.3Si0.47Sr0.67,0.0,synthetic
Cr0.19La3.14Sb3.18,0.0,synthetic
Ce5.81Cr1.22Cu0.92O1.56P0.61,0.0,synthetic
Co8.3Hf9.88Si0.58,0.0,synthetic
Co8.96Ge0.43La0.14Si0.37Zr2.48,0.0,synthetic
Ca5.12O2.3Os5.41,0.0,synthetic
F6.61Fe0.66La0.7Si0.15Sr0.7Ti1.1,0.0,synthetic
Cr0.8Na3.91O0.28,0.0,synthetic
Ca0.81Cr0.38O0.48Tb5.41,0.0,synthetic
Mn14.15O0.42Os1.3Sr1.27,0.0,synthetic
Bi20.05Fe2.2La1.11Ni4.99,0.0,synthetic
As3.01Fe4.86La3.37O0.32,0.0,synthetic
Ce0.92Co0.89In5.74Sm0.16Y1.51,0.0,synthetic
La0.46Ni1.62Te4.19,0.0,synthetic
Bi20.05La1.11Ni4.76Pt4.75,0.0,synthetic
Ga1.35Si0.18Yb7.07,0.0,synthetic
Ba0.5Mg6.46Pt0.18Sn1.42,0.0,synthetic
Ca2.29Fe0.55O1.14Os4.19,0.0,synthetic
Ca1.05Cr0.48O0.48Y1.91,0.0,synthetic
Ag2.04As1.06Ba0.37Mn14.15Rh1.24,0.0,synthetic
Ce9.9P0.51Sb0.75,0.0,synthetic
B1.62La3.98N17.65Ru5.44,0.0,synthetic
As0.65Co0.12Fe0.95Na3.91,0.0,synthetic
Ba0.64Cr1.96Cu0.19O2.71,0.0,synthetic
OOs5.3Pb4.58,0.0,synthetic
Fe0.49Mo0.73Na2.51O0.18Sr0.94,0.0,synthetic
La1.02Ru7.66Si0.54,0.0,synthetic
As0.52Cr0.4Ga0.12Pr0.62Yb1.52,0.0,synthetic
Ca2.28Mn14.15O1.03Os3.03,0.0,synthetic
Sn0.56Te2.1,0.0,synthetic
B1.62Cr0.11Nb0.77,0.0,synthetic
Cd8.06O0.12Rh2.95,0.0,synthetic
As0.65Ba0.53F5.12Mn14.15,0.0,synthetic
As0.42Fe1.48Mo0.65O1.29Sr6.74V0.51,0.0,synthetic
Ba1.72Cu1.39Gd4.52O1.14Pr0.14Y0.15,0.0,synthetic
La2.59Ni0.2O0.3,0.0,synthetic
As0.65Ti4.19Zr2.49,0.0,synthetic
Ba0.42Sb1.15,0.0,synthetic
O0.29Os3.03Sr1.65,0.0,synthetic
As0.54Ir0.64La2.12Mn14.15Sb3.4,0.0,synthetic
Ba1.53O0.78Os3.03,0.0,synthetic
Ba1.72Cu1.39Gd3.84O1.12Pr0.12Y0.34,0.0,synthetic
Ba0.61C0.23Cl0.22,0.0,synthetic
Ge5.23Rh5.02,0.0,synthetic
As1.22Ba0.64F1.52Fe0.62Mn14.15,0.0,synthetic
Al2.03As0.28Ca4.78Fe2.3O1.03P2.6,0.0,synthetic
Ca2.57Sn0.43,0.0,synthetic
Al0.59B1.8Ni15.52Sr1.64,0.0,synthetic
B1.42Mg4.51Ni15.68Sr1.26,0.0,synthetic
Ni2.29Te4.86,0.0,synthetic
Ce4.91Co3.65In7.41Sm0.92,0.0,synthetic
B0.35Ba0.33Fe2.3Se0.8Y0.34,0.0,synthetic
As0.92Fe1.31K3.5Mn1.47Mo1.1S0.95,0.0,synthetic
Bi3.05H3.58Ti8.52Zr7.55,0.0,synthetic
As1.28Ba0.64Fe1.98,0.0,synthetic
As0.65F0.48Fe0.86Mn1.03Sm6.8,0.0,synthetic
Fe0.19La1.54Sb2.01,0.0,synthetic
As1.47Ba0.32Fe1.47Ru0.83,0.0,synthetic
As0.56Fe0.83Gd8.95P0.26,0.0,synthetic
Bi1.1Ge0.63Ir0.64S2.17,0.0,synthetic
As4.35Ca5.03Fe7.59Ir2.36P0.58,0.0,synthetic
Cr1.96Cu1.39Eu6.48O2.71,0.0,synthetic
B3.26Ca2.19Mg2.25Ni22.53,0.0,synthetic
Ca1.05Cu0.11Si0.23,0.0,synthetic
As0.24Ce5.27Co2.14Fe0.38In4.4Sm0.5,0.0,synthetic
Ag1.75Bi6.04La2.74Ti2.32,0.0,synthetic
La3.33Sb3.81V0.37,0.0,synthetic
As0.48Co0.22Fe1.19Na3.91,0.0,synthetic
Cr0.61N5.82Nb0.3Sr0.35,0.0,synthetic
As0.34P0.6Pd1.94Sr1.46,0.0,synthetic
As0.61Fe0.96Sr3.13,0.0,synthetic
La2.5Sb0.86,0.0,synthetic
